sku,nome,click7,pos,stock,domanda_glob,vend_rete_30g,rete_90g,categoria_traffico
925654321,VITAMINE B COMPL 60CPR COLOURS,1,15,0,0.00,1.00,si,DOMANDA_VIVA
934637935,RILASTIL LIPOFUSION FLUID250ML,1,99,0,0.00,1.00,si,DOMANDA_VIVA
980523726,LACTOVIS PREBIOTICO PROB 100G,1,6,0,0.00,2.00,si,DOMANDA_VIVA
934408648,BIOTHYMUS AC ACT D SH RISTRUTT,1,6,7,0.00,3.00,si,DOMANDA_VIVA
982485435,SERENOTTE GOCCE 20ML,1,99,0,0.00,0,si,MORTO_vero
906154810,EUPHIDRA AMIDO HOFMANN 300G,1,7,4,4.00,1.00,si,DOMANDA_VIVA
907280352,ALLEVYN NON ADHESIVE 10X10CM 3,1,5,0,0.00,0,si,GIA_POSIZIONATO_top5
041734017,VEGETALLUMINA ANTID*GEL 50G10%,1,10,0,0.00,0,si,MORTO_vero
935798102,MOST DERMICTIOL SHAMPOO 150ML,1,10,0,0.00,1.00,si,DOMANDA_VIVA
908689540,M-AID ROLLFLEX CER 5X5,1,99,0,0.00,0,si,MORTO_vero
032040014,COLLIRIO ALFA OCCHIO SEC*20FL,1,3,3,28.00,38.00,si,DOMANDA_VIVA
985005281,DOLADOL PLUS CREMA REALE 1870,1,6,0,0.00,2.00,si,DOMANDA_VIVA
976337927,ALGONERV CREMA 75ML,1,4,0,0.00,2.00,si,DOMANDA_VIVA
971057094,KALEVIS-K 20BUST,1,8,0,0.00,0,si,MORTO_vero
900125269,SANTES OVULI VAGINALI 14PZ,1,15,0,0.00,16.00,si,DOMANDA_VIVA
909029023,REBIOGER DETERGENTE 150ML,1,9,0,0.00,5.00,si,DOMANDA_VIVA
989668874,PAPILOCARE IMMUNOCAPS 30CPS,1,10,0,0.00,5.00,si,DOMANDA_VIVA
981446558,BAKEL OXY-REGEN CHARM SIZE CR,1,1,2,0.00,0,si,GIA_POSIZIONATO_top5
950041741,RINOFLUX WASH SIRINGHE LAV NAS,1,99,0,0.00,0,si,MORTO_vero
902299940,VARIEZE 60CPR,1,99,0,0.00,3.00,si,DOMANDA_VIVA
944629841,DIMA COMPLEX 60CPR,1,3,0,0.00,1.00,si,DOMANDA_VIVA
950267207,ESI DEPURERBE FORTE 60CPR,1,13,6,0.00,1.00,si,DOMANDA_VIVA
989408632,DOLOMIA SC HD SHAMPOO RI 200ML,1,3,3,0.00,0,si,GIA_POSIZIONATO_top5
930517875,MULTIVITAMIX CRONO 30CPR,1,3,24,2.00,1.00,si,DOMANDA_VIVA
940883352,BIOLIFTAN GEL MASK 50ML,1,9,0,0.00,4.00,si,DOMANDA_VIVA
980860290,DROPSEPT SOLUZIONE OFTALMICA,1,9,0,0.00,4.00,si,DOMANDA_VIVA
984561605,LYCIA VAPO BEAUTY CARE 75ML,1,99,0,0.00,0,si,MORTO_vero
904689700,RIGENAMED PLUS RIGEN/RISTR15ML,1,99,0,0.00,2.00,si,DOMANDA_VIVA
903570517,SERENITY PANN SD SUPER L 30PZ,1,7,0,0.00,3.00,si,DOMANDA_VIVA
920045085,MOONCUP COPP MESTR A GR +30ANN,1,99,0,0.00,1.00,si,DOMANDA_VIVA
971484340,LACTOFER FERMENTI 12BUST,1,8,0,0.00,0,si,MORTO_vero
981475647,CERAVE OLIO DET IDRAT SCH236ML,1,4,11,1.00,0,si,DOMANDA_VIVA
981112461,EPILOBIO ESTRATTO INTEGR SECCO,1,9,0,0.00,2.00,si,DOMANDA_VIVA
035618077,MOMENTACT*OS SOSP 8BUST 400MG,1,4,3,23.00,11.00,si,DOMANDA_VIVA
982471409,URIXANA PRO 30BUST,1,10,0,2.00,4.00,si,DOMANDA_VIVA
044356020,BRUFEN DOLORE*OS 24BUST 40MG,1,4,10,14.00,6.00,si,DOMANDA_VIVA
904816333,VICUTIX SCAR GEL 20G,1,14,0,0.00,1.00,si,DOMANDA_VIVA
908174117,CALMOR TAPPO ANTIS 20PZ 22043,1,4,20,7.00,3.00,si,DOMANDA_VIVA
981516331,VAGISIL GEL LUBRIFICANTE 30G,1,7,2,4.00,3.00,si,DOMANDA_VIVA
944633611,LONGLIFE OLIO ORIGANO BIO60PRL,1,5,0,0.00,2.00,si,DOMANDA_VIVA
987449802,RIPAGEL VET GOCCE OCULARI 10ML,1,1,0,0.00,71.00,si,DOMANDA_VIVA
975398975,LFP SIERO VISO DOPOSOLE 50ML,1,4,8,0.00,0,si,GIA_POSIZIONATO_top5
032056020,"EUCLORINA*POLV SOL 10BUST 2,5G",1,8,10,4.00,2.00,si,DOMANDA_VIVA
029032036,CODEX*10BUST 5MLD 250MG,1,6,8,2.00,1.00,si,DOMANDA_VIVA
975965676,RETIBEN 20STICK 10ML,1,5,0,0.00,12.00,si,DOMANDA_VIVA
986629297,CURAPROX PULISCI LINGUA CTC203,1,7,0,0.00,2.00,si,DOMANDA_VIVA
950915280,DOLOMIA SC LX MASC BOOSTER DIS,1,2,27,0.00,0,si,GIA_POSIZIONATO_top5
984785156,NEO PECIA FT 60CPR DIETALINEA,1,9,0,0.00,0,si,MORTO_vero
982539266,LFP LINEATAB 30CPR,1,6,12,0.00,0,si,MAGAZZINO_domanda90g
980135139,N5 DG Polvere 400g,1,99,0,0.00,0,si,MORTO_vero
025669348,MOMENT*OS SOSP 8BUST 200MG,1,1,0,0.00,4.00,si,DOMANDA_VIVA
981113309,ZYMECOL 30CPR GASTRORESISTENTI,1,99,0,0.00,0,si,MORTO_vero
970445185,SAUBER ANTITRASP 72ORE ROLL-ON,1,5,6,0.00,0,si,GIA_POSIZIONATO_top5
036397014,REPARIL*GEL 40G 1%+5%,1,7,20,0.00,2.00,si,DOMANDA_VIVA
924847231,AMINOGAM SPRAY 15ML,1,5,0,0.00,6.00,si,DOMANDA_VIVA
983332976,PRODEFEN D PLUS 10BUST,1,4,0,0.00,18.00,si,DOMANDA_VIVA
025829223,MOMENDOL*12CPS MOLLI 220MG,1,6,49,12.00,12.00,si,DOMANDA_VIVA
989362633,CONDROSTRESS MOBILITY 90CHEWS,1,9,0,0.00,17.00,si,DOMANDA_VIVA
978253464,EPATO24 60CPR,1,7,0,0.00,0,si,MORTO_vero
926647241,BOROX 50ML,1,8,0,0.00,1.00,si,DOMANDA_VIVA
981495652,EOS D3 K2 ADVANCE 60CPR MASTIC,1,9,0,0.00,4.00,si,DOMANDA_VIVA
985668060,ONTHERAPY DEODORANTE VAPO NO G,1,6,0,0.00,2.00,si,DOMANDA_VIVA
920801255,ALIANT MICO SPRAY 80ML,1,5,0,0.00,0,si,GIA_POSIZIONATO_top5
989405244,ESI FERMENTAL GONFIORE 10STICK,1,9,13,0.00,2.00,si,DOMANDA_VIVA
980458451,OROZYME CANINE STR ENZ MASTI S,1,5,0,0.00,7.00,si,DOMANDA_VIVA
981467956,EUCERIN ATOPIC CREMA MANI 75ML,1,6,4,0.00,0,si,MAGAZZINO_domanda90g
972260614,RIGEAVIT 30CPR,1,5,0,0.00,1.00,si,DOMANDA_VIVA
982407025,LFP FOLICO 60CPS,1,2,8,0.00,0,si,GIA_POSIZIONATO_top5
903966113,CHERAMED EMOL UN/PIEDE 15ML,1,3,0,0.00,0,si,GIA_POSIZIONATO_top5
987259660,PROBIOTICO ACT GONFIORE 10BUST,1,6,10,0.00,1.00,si,DOMANDA_VIVA
987654718,CH ASSORBENTI POSTPARTO COT10P,1,4,0,0.00,0,si,GIA_POSIZIONATO_top5
923399291,REV US30 GEL 100ML,1,3,0,0.00,1.00,si,DOMANDA_VIVA
936008349,GELX SPRAY ORAL 100ML,1,11,0,0.00,0,si,MORTO_vero
970516706,DETOX BIO INTENSIVO 3PZ 20ML,1,14,0,0.00,1.00,si,DOMANDA_VIVA
970176513,BIATAIN SIL LITE ADES 5X5CM,1,99,0,0.00,0,si,MORTO_vero
941693691,VITACALM TUTTA NOTTE F/R 30CPR,1,7,0,0.00,0,si,MORTO_vero
977825241,EKEEP H2 HALLUX VALGUS NOTT 1M,1,1,4,0.00,0,si,GIA_POSIZIONATO_top5
927098830,NEUTROGENA N/F INT REP BODY LO,1,5,12,0.00,0,si,GIA_POSIZIONATO_top5
935836825,ACNIBEN REPAIR DET 180ML 2018,1,11,0,0.00,0,si,MORTO_vero
978594582,TRIDERM BABY SHAMPOO ULTRADEL,1,18,0,0.00,4.00,si,DOMANDA_VIVA
986464826,BIOKILL PIRETRO NATURALE 1L,1,99,0,0.00,1.00,si,DOMANDA_VIVA
987361944,LFP SCRUB ENZIMATICO 75ML,1,3,15,0.00,0,si,GIA_POSIZIONATO_top5
930502000,CONTRATTURE GEL MINERALE 150G,1,10,0,0.00,6.00,si,DOMANDA_VIVA
978919532,RESTOMYL SUPPLEMENTO CANE 60G,1,15,0,0.00,2.00,si,DOMANDA_VIVA
045952013,FASTUFLEX*5CER MEDIC 180MG,1,14,0,0.00,0,si,MORTO_vero
907139935,SOWASH IDROGETTO IGIENE ORALE,1,5,0,0.00,1.00,si,DOMANDA_VIVA
980770299,GIBAUD ORTHO LOMBOGIB LADY21 1,1,9,7,0.00,2.00,si,DOMANDA_VIVA
985722483,KIJIMEA K53 ADVANCE 56CPS,1,8,0,0.00,22.00,si,DOMANDA_VIVA
950276737,GIBAUD ORTHO CORS LOMB ACT V 4,1,8,3,1.00,1.00,si,DOMANDA_VIVA
979049804,LACTOSOLUTION 15000 30CPR,1,8,0,0.00,2.00,si,DOMANDA_VIVA
970336400,SUNNERSKIN 40ML,1,5,0,0.00,3.00,si,DOMANDA_VIVA
931543639,LEGART MAXI 60CPR,1,99,0,0.00,6.00,si,DOMANDA_VIVA
970419646,SALVIA ESTRATTO INTEGRALE200ML,1,8,0,0.00,1.00,si,DOMANDA_VIVA
909040053,OLIO VASELINA FU 1000ML,1,6,0,0.00,0,si,MORTO_vero
988248441,PAPILOCARE GEL VAGINALE 7X5ML,1,9,0,0.00,2.00,si,DOMANDA_VIVA
980860148,LINEAGIN GEL 6APPLX5ML,1,18,0,0.00,5.00,si,DOMANDA_VIVA
971299932,PERIO AID ACTIVE CONTROL 500ML,1,2,6,0.00,0,si,GIA_POSIZIONATO_top5
932711740,GUNAMINOFORMULA 50CPR,1,15,0,0.00,0,si,MORTO_vero
923502177,DEODORANTE ANTI TRACCE ROLL-ON,1,7,12,3.00,2.00,si,DOMANDA_VIVA
937106781,DESMODIO 15AMPOLLE,1,99,0,0.00,0,si,MORTO_vero
902652763,TRIOCARBONE PLUS 40CPR,1,14,0,0.00,0,si,MORTO_vero
976731152,PELVILEN DUAL ACT 20CPR,1,15,0,0.00,7.00,si,DOMANDA_VIVA
004853038,VALERIANA DISPERT*100CPR 45MG,1,2,6,6.00,13.00,si,DOMANDA_VIVA
981114097,BIOSCALIN NUTRICOL PL 7 BIONDO,1,9,4,3.00,4.00,si,DOMANDA_VIVA
939674863,BIOLACTINE TRAVEL FORTE 24CPS,1,6,0,0.00,7.00,si,DOMANDA_VIVA
042311011,MINOXIDIL BIORGA*SOL CUT60ML5%,1,19,0,0.00,2.00,si,DOMANDA_VIVA
981448386,FOR FARMA GEL IDRATANTE INTIMO,1,6,0,0.00,1.00,si,DOMANDA_VIVA
944778101,ROUGJ SOLARE SPF15 100ML,1,1,5,2.00,2.00,si,DOMANDA_VIVA
934408624,BIOMINERAL ONE LACTO PLUS30CPR,1,9,16,2.00,3.00,si,DOMANDA_VIVA
042858011,BETADINE*SOLUZ CUT 125ML 10%,1,1,6,0.00,0,si,GIA_POSIZIONATO_top5
979021375,PEDIAFER SOLUZIONE ORALE 30ML,1,99,0,0.00,5.00,si,DOMANDA_VIVA
973915818,CICAPLAST GEL B5 40ML,1,9,9,2.00,1.00,si,DOMANDA_VIVA
987900002,"KEEN WHISP W-CAYEN/BRICK 8,5W",1,5,0,0.00,1.00,si,DOMANDA_VIVA
900179540,MEHAREES CREMA CORPO 300ML,1,99,0,0.00,1.00,si,DOMANDA_VIVA
980029122,CONNETTIVINAVISO CREMA 50ML,1,6,6,0.00,3.00,si,DOMANDA_VIVA
941079042,ARTIKRILL DOL CANE 60PRL,1,8,0,0.00,29.00,si,DOMANDA_VIVA
972681821,CARTIJOINT D 1000 20BUST 5G,1,7,4,0.00,3.00,si,DOMANDA_VIVA
931092340,LENITUX 100ML,1,4,0,0.00,0,si,GIA_POSIZIONATO_top5
970540365,BIONIKE SHINE ON SHAMPOO RISTR,1,4,0,0.00,4.00,si,DOMANDA_VIVA
979095609,RIPOSI' GEL GENGIVALE 20ML,1,7,0,0.00,0,si,MORTO_vero
909113122,M-AID ROLLFLEX CER 2X10 1PZ,1,12,0,0.00,0,si,MORTO_vero
922546888,FLEE SPRAY DOMESTICO ANTIPULCI,1,99,0,0.00,1.00,si,DOMANDA_VIVA
977695170,GLORIA162EVO AD BE MC,1,11,0,0.00,1.00,si,DOMANDA_VIVA
935229082,TIMODORE CREMA DEO 48H 50ML,1,14,0,0.00,0,si,MORTO_vero
984098691,REV EFFACE JOUR PLUS 30ML,1,99,0,0.00,0,si,MORTO_vero
981516661,VAGISIL GEL INTIMO IDRAT CALOR,1,99,0,0.00,0,si,MORTO_vero
983681584,AKUEL NATURAL+ EXTRALUBR 8PZ,1,4,0,0.00,0,si,GIA_POSIZIONATO_top5
934847183,GINETROX CREMA VAGINALE 30ML,1,20,0,0.00,1.00,si,DOMANDA_VIVA
944166103,NANCARE FLORA EQUILIBRIUM 20BS,1,3,0,0.00,2.00,si,DOMANDA_VIVA
905943508,BIOCLYM UNO 30CPS 550MG,1,5,0,0.00,0,si,GIA_POSIZIONATO_top5
980501579,QUEVIR 30CPR,1,7,0,0.00,3.00,si,DOMANDA_VIVA
976209813,CURAPROX CS 3960 SUP SOFT 1UN,1,11,0,0.00,0,si,MORTO_vero
983510191,HERICIUM 180PAST,1,9,0,0.00,2.00,si,DOMANDA_VIVA
033656442,ENANTYUM*20CPR RIV 25MG,1,8,37,15.00,8.00,si,DOMANDA_VIVA
019875095,CONNETTIVINA*GEL 30G 2MG/G,1,5,0,0.00,5.00,si,DOMANDA_VIVA
975003714,EUCERIN PH5 DET FLUIDO 400ML,1,5,3,0.00,2.00,si,DOMANDA_VIVA
931156018,KUTECUR SPRAY 125ML,1,3,0,0.00,8.00,si,DOMANDA_VIVA
985820808,BIOREPAIR TRATTAMENTO INTENS,1,12,0,0.00,6.00,si,DOMANDA_VIVA
944443555,CLOSEBAX SD SHAMPOO 250ML,1,8,0,0.00,5.00,si,DOMANDA_VIVA
900748462,GEHWOL CREMA FUSSKREM 75ML,1,99,0,0.00,0,si,MORTO_vero
972468197,TOTAL NEEM PROTECTION SPRAY MU,1,6,0,0.00,1.00,si,DOMANDA_VIVA
924765314,VERRUPOR BRUCIAPORRI 12ML NF,1,4,0,0.00,0,si,GIA_POSIZIONATO_top5
976396150,SWISSE UOMO 65+ MULTIVIT 30CPR,1,16,0,0.00,3.00,si,DOMANDA_VIVA
977790702,APROTEN PANE BIANCO FETTE 2PZ,1,5,0,0.00,5.00,si,DOMANDA_VIVA
911007514,VETRAP FASCIA ELASTICA BL 10CM,1,99,0,0.00,0,si,MORTO_vero
023907140,BETADINE*10GARZE IMPREGN 10x10,1,6,11,0.00,7.00,si,DOMANDA_VIVA
913903555,SEBIUM PORE REFINER 30ML,1,4,0,0.00,9.00,si,DOMANDA_VIVA
931015046,BOLO VIA 20BOCCONCINI,1,13,0,0.00,1.00,si,DOMANDA_VIVA
987033204,CREMA GIORNO RASS MELOGR/MACA,1,13,0,0.00,3.00,si,DOMANDA_VIVA
931114298,VEA MINILIPOGEL IDR PROT 10ML,1,6,0,0.00,8.00,si,DOMANDA_VIVA
987331764,ESI SAPONE MARSIGLIA ORIG500ML,1,10,0,0.00,1.00,si,DOMANDA_VIVA
926826266,"FORHANS CLEXIDIN 0,20 S/ALCOOL",1,10,0,0.00,1.00,si,DOMANDA_VIVA
987881657,"LFP ATTIVO RETINOLO 0,3% 20ML",1,4,8,0.00,0,si,GIA_POSIZIONATO_top5
944181989,VITACALM PROPOSITIV 30CPR,1,4,0,0.00,5.00,si,DOMANDA_VIVA
984575769,OMEGA NOBILE 60SOFTGEL,1,12,0,0.00,7.00,si,DOMANDA_VIVA
984557557,ESI GO UP GINSENG 10FL,1,11,0,0.00,2.00,si,DOMANDA_VIVA
933953578,CORTIPET 50ML,1,5,0,0.00,2.00,si,DOMANDA_VIVA
980252872,CENTROVISION COMFORT 84BUST,1,10,0,0.00,3.00,si,DOMANDA_VIVA
973865696,FLEX UC II 30CPS 500MG,1,7,0,0.00,4.00,si,DOMANDA_VIVA
942138886,DICODRAL LIQUIDO 4X200ML,1,99,0,1.00,1.00,si,DOMANDA_VIVA
987055860,COLLIRIO ALFA IDRATANTE 10F,1,7,30,20.00,15.00,si,DOMANDA_VIVA
950125777,EDEMASE 20CPR,1,10,0,0.00,61.00,si,DOMANDA_VIVA
923587428,LOXICOR 30CPR,1,11,0,0.00,0,si,MORTO_vero
984635387,PLAQTIV+ ORAL CARE ADDITIVO,1,6,0,0.00,8.00,si,DOMANDA_VIVA
944775713,LONGLIFE ACEROLA C100 FRUT BOS,1,2,0,0.00,0,si,GIA_POSIZIONATO_top5
974058339,SENSIQUELL CR DET CANOVA 250ML,1,3,0,0.00,0,si,GIA_POSIZIONATO_top5
984651253,TRASPIREX PELLI DELICATE 20ML,1,1,14,1.00,0,si,DOMANDA_VIVA
986626012,LESSPAIN SPRAY 30ML,1,8,0,0.00,0,si,MORTO_vero
900538822,BARDANA 50ML TM,1,99,0,0.00,0,si,MORTO_vero
909317479,APTODIN PLUS RETARD 30CPR,1,9,0,0.00,14.00,si,DOMANDA_VIVA
971357013,OTTOCID PLUS 300ML,1,6,3,4.00,0,si,DOMANDA_VIVA
983531221,PURES SPRAY ACARICID PMC 150ML,1,12,0,0.00,1.00,si,DOMANDA_VIVA
982815918,EPITACT QUERV'ACTIV DESTRO S,1,11,0,0.00,1.00,si,DOMANDA_VIVA
984651380,ARNICA GEL 98% 300ML,1,13,0,0.00,2.00,si,DOMANDA_VIVA
939886216,HELAN FIOR DI TALCO ACQ IDRAT,1,4,0,0.00,0,si,GIA_POSIZIONATO_top5
984966022,NOVA ENTERO 2 MILIARDI 10FL,1,3,16,0.00,0,si,GIA_POSIZIONATO_top5
971377559,BASE LAVANTE 273 300ML,1,5,0,0.00,1.00,si,DOMANDA_VIVA
930276769,"YABRO 10F 3ML AC IALUR 0,3%",1,7,0,0.00,1.00,si,DOMANDA_VIVA
975972985,GIBAUD ORTHO ACT H35 CORS LS 2,1,1,3,0.00,0,si,GIA_POSIZIONATO_top5
980499077,BIOREPAIR PLUS COLLUT PROT GEN,1,10,0,0.00,0,si,MORTO_vero
987411903,VIDERMINA 3-12 DET INT 250ML,1,7,4,0.00,1.00,si,DOMANDA_VIVA
979362807,OMEGAL DHA 40CPS MOLLI,1,12,0,0.00,10.00,si,DOMANDA_VIVA
925565816,OBEVIS 180PAST,1,3,0,0.00,1.00,si,DOMANDA_VIVA
978573879,METADIGEST LACTO 15CPS,1,13,0,0.00,1.00,si,DOMANDA_VIVA
935190393,ENTEROGERMINA GONFIORE 10BUST,1,8,11,0.00,3.00,si,DOMANDA_VIVA
973203603,EMOFORT 550 30CPS,1,6,0,0.00,1.00,si,DOMANDA_VIVA
037466024,KETONOVA*SHAMPOO 120ML 20MG/G,1,6,0,0.00,3.00,si,DOMANDA_VIVA
947226611,VALERIANA 100CPS VEGETALI,1,99,0,0.00,0,si,MORTO_vero
903704221,FARMACTIVE ALGINATO 10X10CM 10,1,9,0,0.00,1.00,si,DOMANDA_VIVA
901773580,STOMODINE GEL GENG CANI 30ML,1,9,0,0.00,9.00,si,DOMANDA_VIVA
930605581,LONGLIFE MAGNESIUM K 60CPS,1,99,0,0.00,1.00,si,DOMANDA_VIVA
982596328,ZYMEREX GONFIORE PLUS 20CPR,1,14,0,0.00,14.00,si,DOMANDA_VIVA
984733562,MONURELLE PLUS AF 15CPS,1,8,16,4.00,4.00,si,DOMANDA_VIVA
973989890,ONICOPOD TR GOCCE 15ML,1,9,0,0.00,1.00,si,DOMANDA_VIVA
990860266,NORMAST MPS MICROGRANULI30BUST,1,10,0,0.00,7.00,si,DOMANDA_VIVA
982532855,TOLERIANE DERMALLERGO FLUI40ML,1,7,3,5.00,2.00,si,DOMANDA_VIVA
949645360,DR VITI DRENANTE ANANAS28STICK,1,7,0,0.00,3.00,si,DOMANDA_VIVA
979332879,FARMAPROST 30CPR,1,99,0,0.00,2.00,si,DOMANDA_VIVA
942263599,CRACKDOL OIL MASSAGE 200ML,1,6,0,0.00,0,si,MORTO_vero
901430672,MAN SUPPORT 15COT GAMB 15 NE 5,1,5,0,0.00,3.00,si,DOMANDA_VIVA
905598429,ESI NO DOL 5 CEROTTI,1,12,0,0.00,0,si,MORTO_vero
979383748,SODIO CLORURO 300CPS 500MG,1,12,0,0.00,8.00,si,DOMANDA_VIVA
035953025,"LAXIPEG*OS POLV 20BUST 9,7G",1,11,11,0.00,8.00,si,DOMANDA_VIVA
983191432,AUTAN DEFENSE LONG PROT 100ML,1,17,0,0.00,6.00,si,DOMANDA_VIVA
985972013,MICROVENIL FORTE 20BUST,1,9,0,0.00,2.00,si,DOMANDA_VIVA
935228902,XERIAL 30 CREMA PIEDI 50ML,1,14,0,0.00,3.00,si,DOMANDA_VIVA
902445651,HOLLI ADATTATORE SAC URO 10PZ,1,3,0,0.00,0,si,GIA_POSIZIONATO_top5
935611119,ENSURE ADVANCE VANIGLIA 400G,1,99,0,0.00,0,si,MORTO_vero
982683334,RIGENERA CREMA RISTRUTT 50ML,1,5,0,0.00,1.00,si,DOMANDA_VIVA
940086337,TANTUM VERDE SOS AFTE SPR 20ML,1,15,0,0.00,4.00,si,DOMANDA_VIVA
935204255,DERMOVITAMINA PROCTOC CREMA,1,14,0,0.00,6.00,si,DOMANDA_VIVA
986887471,SELFTEST HIV 1/2 SOFARMAPIU',1,13,0,0.00,0,si,MORTO_vero
975084740,PIC INSUPEN ADV AGO G32X4MM,1,12,0,0.00,4.00,si,DOMANDA_VIVA
976784203,KETO DIET SLIM 60CPS,1,2,0,0.00,2.00,si,DOMANDA_VIVA
984767448,DEPILZERO CREMA GAMBE/BRACCIA,1,11,0,0.00,0,si,MORTO_vero
926080298,D MANNOSIO MAXI 90CPS,1,99,0,0.00,0,si,MORTO_vero
935566707,REFALGIN GEL ORALE 14BUST,1,9,0,0.00,14.00,si,DOMANDA_VIVA
986075226,SILDI' SOFT GEL 30SOFT GELS,1,12,0,1.00,16.00,si,DOMANDA_VIVA
979810102,REV IDRAX BOTU' MEDICAL 30BUST,1,7,0,0.00,1.00,si,DOMANDA_VIVA
985288430,LIPOSKIN BIOMA PHARCOS SPUMA,1,11,0,0.00,2.00,si,DOMANDA_VIVA
912051657,RAPUNZEL BRODO VEG POLV 500G,1,99,0,0.00,0,si,MORTO_vero
921177642,ERMIDRA' SHAMPOO 250ML,1,14,0,0.00,2.00,si,DOMANDA_VIVA
931171007,EIE BIANCOSPINO 60ML GTT,1,6,0,0.00,3.00,si,DOMANDA_VIVA
980814154,KEYMINERAL 12BUST,1,2,1,0.00,0,si,GIA_POSIZIONATO_top5
927493395,VITABEN D3 15ML,1,11,0,0.00,13.00,si,DOMANDA_VIVA
976203238,NERVATIL 60CPR,1,12,0,0.00,3.00,si,DOMANDA_VIVA
975896263,LFP FERMENTI ULTRA 25MLD 10BUS,1,2,7,0.00,0,si,GIA_POSIZIONATO_top5
906595715,TAHIN SUNITA 340G BIO,1,8,0,0.00,0,si,MORTO_vero
934512625,GLUCOJECT AGO PENNA 6MM G31,1,8,0,0.00,0,si,MORTO_vero
984796197,ORALB VITALITY ADULT SPAZZ ELE,1,11,0,0.00,1.00,si,DOMANDA_VIVA
982178093,ESI SERENESI GOCCE 50ML,1,99,17,0.00,0,si,MAGAZZINO_domanda90g
903289041,EPISTAS UNGUENTO NASALE 30G,1,1,4,1.00,1.00,si,DOMANDA_VIVA
936005519,MASSIGEN C VITI 500MG 60CPS,1,13,0,0.00,1.00,si,DOMANDA_VIVA
939573972,OMEGALIP -R 30CPR RIVESTITE,1,6,0,0.00,1.00,si,DOMANDA_VIVA
049985017,CANDAZOL*CREMA VAG 30G 2%,1,3,0,0.00,0,si,GIA_POSIZIONATO_top5
977466642,BERGAMON ALFA COSMETIC 500ML,1,99,4,0.00,0,si,MAGAZZINO_domanda90g
977802976,REDUCE-CPP 30CPR,1,10,0,0.00,10.00,si,DOMANDA_VIVA
970375945,EPATOSTAR FORTE 20CPR RIVEST,1,6,0,0.00,0,si,MORTO_vero
931855819,REMOVER STOMIA SALVIETTE 30PZ,1,7,0,0.00,25.00,si,DOMANDA_VIVA
989047687,KIJIMEA FLORACARE 28CPS,1,14,0,0.00,2.00,si,DOMANDA_VIVA
973204290,ERBEROS 30CPR,1,6,0,0.00,0,si,MORTO_vero
051378014,MUSCORIL DOLORE*GEL 60G 20MG/G,1,99,0,0.00,2.00,si,DOMANDA_VIVA
971309935,INTRAFLOOR 30CPS,1,99,0,0.00,0,si,MORTO_vero
943256659,TIOCRONAL REDOX 20CPR,1,8,0,0.00,14.00,si,DOMANDA_VIVA
944137518,GERMISDIN IGIENE CORPO ORIG 1L,1,7,0,0.00,0,si,MORTO_vero
988771440,NARHINEL SOL FISIOL 60FL 5ML,1,5,31,6.00,15.00,si,DOMANDA_VIVA
982999260,DEFENCE SUN B&K LATTE SPR 50+,1,1,0,0.00,2.00,si,DOMANDA_VIVA
978305516,VITIS JUNIOR GEL 75ML INTL,1,3,7,0.00,0,si,GIA_POSIZIONATO_top5
947477422,MYCLI SOFT PEEL 50ML,1,3,3,0.00,0,si,GIA_POSIZIONATO_top5
941435962,SEPARATORE DOPPIO ANELLO 3/4/5,1,6,0,0.00,0,si,MORTO_vero
989634124,BBMILK DG LIQUIDO 500ML,1,6,0,0.00,0,si,MORTO_vero
982541450,RILASTIL ELASTICIZZANTE 10F,1,12,0,0.00,0,si,MORTO_vero
028122063,"ONILAQARE*SMALTO UNGHIE 2,5ML",1,12,0,0.00,3.00,si,DOMANDA_VIVA
987358759,KIJIMEA REGULARIS 500G,1,2,0,0.00,8.00,si,DOMANDA_VIVA
988342147,KUKIDENT ULTIMATE NEUTRO 57G,1,9,2,6.00,2.00,si,DOMANDA_VIVA
979843632,CANDIDAX MED 30CPR,1,10,0,0.00,1.00,si,DOMANDA_VIVA
980285795,CLEARBLUE RILEVAZIONE PREC DIG,1,9,13,0.00,4.00,si,DOMANDA_VIVA
923376343,YOGURT LINEA FERMENTI 4BUST,1,2,0,0.00,7.00,si,DOMANDA_VIVA
034220032,CRYSTACIDE*CREMA 25G 1%,1,99,0,0.00,0,si,MORTO_vero
986117190,TRIVIS AGA DONNA LOZIONE 100ML,1,99,0,0.00,1.00,si,DOMANDA_VIVA
989319746,RESPECTA 10CPS,1,11,0,0.00,19.00,si,DOMANDA_VIVA
935605459,VADO LAX PLUS 100CPR,1,4,15,0.00,0,si,GIA_POSIZIONATO_top5
025218102,MICLAST*SOL CUT FL 30ML 10MG/G,1,9,0,0.00,1.00,si,DOMANDA_VIVA
927123481,AMINOGAM COLLUTORIO 200ML,1,8,0,0.00,2.00,si,DOMANDA_VIVA
984330365,DAO PLUS 50CPS INTOLERAN,1,99,0,0.00,0,si,MORTO_vero
923302487,OTOACT 100ML,1,9,0,0.00,3.00,si,DOMANDA_VIVA
905345334,DIFESAN 7CPR VAGINALI,1,11,0,0.00,1.00,si,DOMANDA_VIVA
930259724,BGSTAR STRISCE REATTIVE 25PZ,1,9,30,13.00,25.00,si,DOMANDA_VIVA
979406802,DENTIFRICIO RATANIA 75ML,1,9,0,0.00,0,si,MORTO_vero
982716805,PASSIFLORA 60CPS,1,9,0,0.00,1.00,si,DOMANDA_VIVA
