tenant,sku,nome,click7,spesa7,pos,stock,vend_rete_15g,carrello90,azione
Farmacia Mandanici,950836205,MAVOSTEN MAGNESIO 60CPS,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,943008437,EUTRIS PLUS 30CPR,1,0.33,99,0,12.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,950837207,KIJIMEA K53 ADVANCE 20CPS,1,0.33,99,0,13.00,18,SPINGI_vende_rete15g
Farmacia Mandanici,044038053,MAALOX*40CPR MAST 400MG+400MG,1,0.33,99,0,3.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,004558185,NEONISIDINA*12CPR,1,0.33,99,35,2.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,042685014,DICLOREUM ANT LOC*10CER MED180,1,0.33,99,13,5.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,042311023,MINOXIDIL BIORGA*SOL CUT 3FL5%,1,0.33,99,1,4.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,800164446,"LEDUM Comp.10f.2,2ml",1,0.33,99,0,0,13,CARRELLO
Farmacia Mandanici,041218025,ZERINOACTIV*20CPR 200MG+30MG,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,036720023,"ROSICED*CREMA 30G 0,75%",1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,800601229,2LXFS 30CPS,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,951125069,SIRINGA INSULINA 1 30PZ SOFARM,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,034936157,FLUIMUCIL MUCOL*SCIR600MG/15ML,1,0.33,99,28,1.00,9,SPINGI_vende_rete15g
Farmacia Mandanici,951141504,MULTICENTRUM AGE ANTIOX CELL,1,0.33,99,3,0,0,VALUTA_taglio
Farmacia Mandanici,034936106,FLUIMUCIL MUCOL*30BUST200MGS/Z,1,0.33,99,10,3.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,943285635,RIBES PET SOLLIEVO 60PRL,1,0.33,99,0,16.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,951164209,MAGNESIO BISGLICINATO 60PAST,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,900051638,CLINNER INTIMO DETERGENTE500ML,1,0.33,99,0,2.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,032182077,"SODIO CLORURO EUROS*0,9%1000ML",1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,951240199,IMBABY LECCA LECCA CAMOM 20PZ,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,951309677,LINFOCINETIC CREMA 100ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,029319011,CLISMA FLEET PRONTO USO*133 ML,1,0.33,99,39,1.00,5,SPINGI_vende_rete15g
Farmacia Mandanici,026814158,"PORTOLAC*SCIR FL 200ML 66,67G",1,0.33,99,4,0,0,VALUTA_taglio
Farmacia Mandanici,951358290,SALIPIL BIOME 50ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,026045029,CANESTEN UNIDIE*CREMA 30G 1%,1,0.33,99,10,4.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,025915012,SKINOREN*CREMA 30G 20%,1,0.33,99,0,3.00,11,SPINGI_vende_rete15g
Farmacia Mandanici,025519063,"MAG 2*OS SOLUZ 20BUST1,5G/10ML",1,0.33,99,3,4.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,951507779,POLASE PLUS CARNITINA PRO24BUS,1,0.33,99,5,4.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,951692654,BUTIDEP CAPSULE,1,0.33,99,0,3.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,025349109,TRAVOGEN*CREMA DERM 20G 1%,1,0.33,99,0,4.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,023185059,LISOMUCIL TOSSE MUC*AD SCIR 5%,1,0.33,99,1,2.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,021528157,"TAMARINE*MARMEL260G 80+3,9MG/G",1,0.33,99,26,3.00,33,SPINGI_vende_rete15g
Farmacia Mandanici,018610042,CARNITENE*OS 10FL 1G/10ML,1,0.33,99,3,2.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,010386098,HIRUDOID 40000UI*CREMA 100G,1,0.33,99,0,9.00,19,SPINGI_vende_rete15g
Farmacia Mandanici,900176227,LONGLIFE AMINO COMPLEX 60TAV,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,900314752,ACTIMOUSSE SCHIUMA DETERGENTE,1,0.33,99,1,7.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,900866551,EUPH SKIN CR ANTIR 40ML,1,0.33,99,7,0,8,CARRELLO
Farmacia Mandanici,900892771,ALOEZINC 20 CREMA CANOVA 75ML,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,901253361,HB MILSANA PASTA PROT 50ML,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,901306441,GENITAL CREMA 30ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,901424200,SALUFRANGOL 250ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,901466262,TURNOVER CREMA DERMATOLOGICA,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,901542249,VEA SHAMPOO ANTIFORFORA 125ML,1,0.33,99,1,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,902041146,"SIR INSULINA BD 0,5ML G29 30PZ",1,0.33,99,0,7.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,902068725,PLAK GEL 30ML,1,0.33,99,3,2.00,16,SPINGI_vende_rete15g
Farmacia Mandanici,902109204,VENDEP 30CPS,1,0.33,99,1,4.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,902183072,VEA MARSIGLIA SAP NAT 100G,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,902199227,GUAM FANGHI D'ALGA FREDDO 1KG,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,902305438,PIC SPORT TAPPO AURIC SIL 6PZ,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,902659933,VEA LIPSTICK LIPOGEL LABB 10ML,1,0.33,99,1,3.00,6,SPINGI_vende_rete15g
Farmacia Mandanici,902908615,STOP HEMO TAMPONE EMOSTATICO,1,0.33,99,19,1.00,15,SPINGI_vende_rete15g
Farmacia Mandanici,902982166,VEA ZINCO PAS PROT C/VIT E 40M,1,0.33,99,1,2.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,903144766,SCHOLL GELACTIV CUSC CALLI 2PZ,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,903600462,SERENITY PANN RETT C/BARR 30PZ,1,0.33,99,4,7.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,903628257,GIBAUD ORTHO CAVIGL STABIGIB,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,903701769,DERMABLEND FLUIDO 45 30ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,903997524,NIKE RCK ASCORB K+RIB 100BUST,1,0.33,99,0,8.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,904077385,RINOREX SPRAY NASALE 50ML,1,0.33,99,4,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,952055489,AFOMILL ALLERGY GOCCE OCUL10ML,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,904436146,CONFORM2 PLACCA 70MM R13-57 5P,1,0.33,99,0,6.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,904733413,AFTAMED SPRAY 20ML,1,0.33,99,5,8.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,904976141,BIODERM PASTA BARRIERA ZN500ML,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,905603066,AMINOTROFIC 30BUSTE,1,0.33,99,0,15.00,-55,SPINGI_vende_rete15g
Farmacia Mandanici,905642183,ALPECIN FT TON INTEN 200ML,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,905896775,BASTONCINO PULIZ CAVO OR 5PZ,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,905954982,RESTIVOIL SEBO NORM 250ML,1,0.33,99,7,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,906583861,PANTATOX 30CPR,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,952091914,SAUGELLA POLIGYN 50+ GEL IDRAT,1,0.33,99,6,0,0,VALUTA_taglio
Farmacia Mandanici,907152882,VASODREN 30CPR FILMATE,1,0.33,99,0,8.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,908215864,CONVEEN LACCI VELCRO 2PZ 5050,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,974967212,PIC STRISCE GLUCO MONITOR 25PZ,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,975026194,EFFACLAR K+ 40ML,1,0.33,99,1,6.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,975084789,PIC INSUPEN ADV AGO G32X6MM,1,0.33,99,13,0,0,VALUTA_taglio
Farmacia Mandanici,941636627,SENSIFINE AR CR RICHE 40ML,1,0.33,99,0,2.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,975609948,REONAT 30CPR,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,975816315,COLPHARMA MAGNETO CARE HOME,1,0.33,99,0,0,-45,VALUTA_taglio
Farmacia Mandanici,941662633,REGENERA LENTE TERAP SCLERALE,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,975906684,HERBATINT 3DOSI 4N 300ML,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,976202717,CRISPACT 30STICK OROSOLUBILI,1,0.33,99,1,7.00,17,SPINGI_vende_rete15g
Farmacia Mandanici,976260149,UROCALC 30STICK PACK,1,0.33,99,1,2.00,22,SPINGI_vende_rete15g
Farmacia Mandanici,976294405,NORSAN OMEGA 3 VEGANO 100ML,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,976391159,SENSIVEN 50+ 50ML,1,0.33,99,0,5.00,8,SPINGI_vende_rete15g
Farmacia Mandanici,976731152,PELVILEN DUAL ACT 20CPR,1,0.33,99,1,2.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,976771523,MEAQUOR 1000 60CPS,1,0.33,99,0,11.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,945030171,JOHYA OS 15FL,1,0.33,99,8,14.00,24,SPINGI_vende_rete15g
Farmacia Mandanici,977544814,VITAMINA D 4000UI 168CPR MAST,1,0.33,99,0,3.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,977697275,GLORIA262EVO AD BE ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,978113405,LAEVOLAC PANCIA SGONFIA 30CPR,1,0.33,99,18,5.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,947343822,LIPOIC CANNELLA 60TAV,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,978250227,FLAVIS FETTE TOSTATE 205G,1,0.33,99,0,10.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,978267843,MATT PHARMA SERENOA PROST20CPS,1,0.33,99,0,5.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,978401370,YAMAMOTO R ASHWAGANDHA 30CPS,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,978625349,CLENNY A FAMILY PACK ACCES COM,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,978861425,RILASTIL ACNESTIL GEL DET400ML,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,979196173,ISOLA BIO BEVANDA AVENA INTEGR,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,979779978,CONTROL NON STOP DOTS&LINES6PZ,1,0.33,99,52,0,0,VALUTA_taglio
Farmacia Mandanici,979806635,ASHWAGANDHA ESTRATTO INTEGRALE,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,941962033,NEOVIDERM 30ML,1,0.33,99,7,3.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,980258913,SYSACOL 20F 25ML,1,0.33,99,0,13.00,24,SPINGI_vende_rete15g
Farmacia Mandanici,980292662,DERMOVITAMINA PRURITO INT ELLE,1,0.33,99,0,0,-52,VALUTA_taglio
Farmacia Mandanici,980430540,CERULISINA FAST ADULTI BAMBINI,1,0.33,99,8,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,980512747,CERAMOL CREMA 311 200ML,1,0.33,99,1,5.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,980512762,CERAMOL LIPOCREMA 311 100ML,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,980774412,UNICO OLIO SECCO SPRAY 100ML,1,0.33,99,1,0,0,VALUTA_taglio
Farmacia Mandanici,949375188,TROPHYGEL GHIMAS GEL VAG 9APPL,1,0.33,99,0,13.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,980802033,BUTIRRATO PURO LIQ ANALCO500ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,949477451,ARMOLIPID DONNA 50+ 30CPS,1,0.33,99,3,0,10,CARRELLO
Farmacia Mandanici,980810206,OMEGOR VEG 60CPS,1,0.33,99,0,8.00,6,SPINGI_vende_rete15g
Farmacia Mandanici,980911782,NERADIN 56CPS,1,0.33,99,0,6.00,26,SPINGI_vende_rete15g
Farmacia Mandanici,981113943,BIOSCALIN NUTRICOL PL 1 NERO,1,0.33,99,11,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,981263650,MIO FLEX SACCA COLO MX W/W70MM,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,981354071,TAUMARIN SPAZZ PROF27 MOR ANTI,1,0.33,99,25,1.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,981459439,NEURODINE ACT 12FL 10ML,1,0.33,99,0,5.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,981517598,VAGISIL FLUIDO IDRAT INTIMO,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,981558493,AKROSAN 14BUST,1,0.33,99,0,9.00,0,SPINGI_vende_rete15g
Farmacia Mandanici,982396107,LINES COTONE BIO ULTRA ALI 12P,1,0.33,99,0,0,0,VALUTA_taglio
Farmacia Mandanici,982471409,URIXANA PRO 30BUST,1,0.33,99,0,4.00,12,SPINGI_vende_rete15g
Farmacia Mandanici,982604391,URYVET CAT PASTA EVO 15ML,1,0.33,99,0,4.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,942828765,MGK VIS JUNIOR ARANCIA 10BUST,25,8.24,1,1,0,-4,VALUTA_taglio
Farmacia Procaccini,987403805,PARANIX SHAMPOO TRATT TP 200ML,19,6.26,3,7,3.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,950838223,SUPRADYN EXPERT MAGNESIO 60CPS,18,5.93,1,11,6.00,43,SPINGI_vende_rete15g
Farmacia Procaccini,987247689,ONLIGOL FIBRE PRUGNA 20BUST,17,5.60,3,3,5.00,3,SPINGI_vende_rete15g
Farmacia Procaccini,931577288,AVENE SOL LATTE SCHER SPF50+,16,5.27,3,2,0,16,CARRELLO
Farmacia Procaccini,926647241,BOROX 50ML,15,4.94,2,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,950049142,DERMOVITAMINA FILM GEL NW100ML,14,4.61,4,2,0,28,CARRELLO
Farmacia Procaccini,983039963,AVENE SOL FLUIDO SPF50+ S/PROF,14,4.61,2,4,0,36,CARRELLO
Farmacia Procaccini,921232688,PESCURA HEEL ORIG BYCAST SAB41,14,4.61,2,0,0,12,CARRELLO
Farmacia Procaccini,987400886,ANTHELIOS POST UV EXPOSUR400ML,13,4.28,3,14,2.00,42,SPINGI_vende_rete15g
Farmacia Procaccini,987718766,ORALB POWER ORAL CENTER MD20,12,3.95,4,3,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,989367204,VITAMINDERMINA POLVERE MENT VF,12,3.95,1,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,921232450,PESCURA FLAT ORIG BYCAST SAB43,11,3.62,1,0,1.00,40,SPINGI_vende_rete15g
Farmacia Procaccini,950222556,VITREONORM TASK 20STICK,11,3.62,1,0,8.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,940884632,BIOLIFTAN DAY CREAM 50ML,11,3.62,1,0,3.00,78,SPINGI_vende_rete15g
Farmacia Procaccini,941166757,VENAFLUX VITI 30CPR,11,3.62,3,0,9.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,978501548,SUN SECURE EAU SOLAIRE SPF50,10,3.29,1,4,0,13,CARRELLO
Farmacia Procaccini,922318338,FORTIMEL POWDER NEUTRO 335G,10,3.29,99,0,0,0,VALUTA_taglio
Farmacia Procaccini,975040522,COBAXIL B12 1000MCG 5CPR SUNBL,9,2.96,4,0,34.00,24,SPINGI_vende_rete15g
Farmacia Procaccini,952091914,SAUGELLA POLIGYN 50+ GEL IDRAT,9,2.96,4,6,0,0,VALUTA_taglio
Farmacia Procaccini,985008541,SUN SECURE EAU SOLAIRE SPF30,9,2.96,1,8,0,42,CARRELLO
Farmacia Procaccini,989983299,CERAVE CREMA IDRATANTE REFILL,9,2.96,5,4,1.00,2,SPINGI_vende_rete15g
Farmacia Procaccini,978868038,CONNETTIVINASOLE SPRAY 50ML,9,2.96,99,0,0,12,CARRELLO
Farmacia Procaccini,941962033,NEOVIDERM 30ML,8,2.64,1,3,3.00,11,SPINGI_vende_rete15g
Farmacia Procaccini,927259996,NEUROCORTEX 30CPR,8,2.64,99,0,0,0,VALUTA_taglio
Farmacia Procaccini,938881531,RILASTIL HYDRAFUSION GEL CR400,8,2.64,1,0,1.00,7,SPINGI_vende_rete15g
Farmacia Procaccini,987296845,ANAPHASE CADUTA ASSOTT SH400ML,7,2.31,1,4,0,0,VALUTA_taglio
Farmacia Procaccini,989270602,MULTIVITAMIX B12 12FL,7,2.31,3,14,20.00,25,SPINGI_vende_rete15g
Farmacia Procaccini,942579309,NEUROGEN PET ULTRA 30CPR,7,2.31,7,0,14.00,47,SPINGI_vende_rete15g
Farmacia Procaccini,988124172,REPY GEL 30ML NF,7,2.31,1,0,0,0,VALUTA_taglio
Farmacia Procaccini,987336726,SUN SECURE EAU SOLAIRE SPF50+,7,2.31,1,9,0,2,CARRELLO
Farmacia Procaccini,951316482,PHOTODERM AR+ ULTRAFLUID 40ML,7,2.31,3,5,0,55,CARRELLO
Farmacia Procaccini,975036308,BODYSTRAP M,7,2.31,1,0,0,9,CARRELLO
Farmacia Procaccini,932720954,RINOWAY SALI ISOTONICI 15BUST,7,2.31,6,0,0,0,VALUTA_taglio
Farmacia Procaccini,951216252,CUTIMED SORBACT CONT 4X6CM 5PZ,7,2.31,1,0,0,0,VALUTA_taglio
Farmacia Procaccini,951361120,FLAVIAM CREMA SCHIARENTE 40ML,6,1.98,5,0,4.00,15,SPINGI_vende_rete15g
Farmacia Procaccini,901890689,IRIDIL MASCHERA RIPOSO OCCHI,6,1.98,99,5,0,2,CARRELLO
Farmacia Procaccini,951331420,SUN SECURE AQUA FLUIDE SPF50+,6,1.98,1,7,0,14,CARRELLO
Farmacia Procaccini,987418771,REPIGMENT12 PLUS CREMA 75ML,6,1.98,1,0,1.00,18,SPINGI_vende_rete15g
Farmacia Procaccini,975447475,TOLERIANE SENSITIVE FLUIDO VIS,6,1.98,2,3,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,974897391,RESTIVOIL RINFORZANTE 250ML TP,6,1.98,3,10,0,14,CARRELLO
Farmacia Procaccini,989373257,LIPOSKIN IDRA UV PHARCOS 40ML,6,1.98,2,0,2.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,947343822,LIPOIC CANNELLA 60TAV,6,1.98,99,0,0,0,VALUTA_taglio
Farmacia Procaccini,943245555,EUPH FILLER CR ANTIR RIEMP,5,1.65,1,2,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,951035753,MAVOSTEN MAGNESIO 120CPS,5,1.65,6,0,0,11,CARRELLO
Farmacia Procaccini,952126466,ASHWAGANDHA 30CPR,5,1.65,99,0,0,0,VALUTA_taglio
Farmacia Procaccini,902985389,SAUGELLA POLIGYN 50+ 500ML,5,1.65,8,2,11.00,43,SPINGI_vende_rete15g
Farmacia Procaccini,935382477,5ALFAPROST 30PRL,5,1.65,3,0,8.00,7,SPINGI_vende_rete15g
Farmacia Procaccini,981448590,TRIDERM DS TRATTAMENTO NORMAL,5,1.65,8,5,0,16,CARRELLO
Farmacia Procaccini,970370413,HYPERMIX SPRAY 30ML,5,1.65,3,0,0,0,VALUTA_taglio
Farmacia Procaccini,989656970,VIDERMINA INTIMA OLIO 500ML SP,5,1.65,1,13,0,0,VALUTA_taglio
Farmacia Procaccini,941181911,UV OFTAL SOL OFT LUB FOTOP10ML,5,1.65,3,0,3.00,11,SPINGI_vende_rete15g
Farmacia Procaccini,926876867,CICABEN 50G,5,1.65,22,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,945140147,EUPH COLORPRO XD 507 CAST,5,1.65,4,2,0,14,CARRELLO
Farmacia Procaccini,944282324,SAUGELLA INTIMO&CORPO 500ML,5,1.65,3,4,5.00,47,SPINGI_vende_rete15g
Farmacia Procaccini,986905343,DERMOVITAMINA PRURITO CR 150ML,5,1.65,4,2,2.00,22,SPINGI_vende_rete15g
Farmacia Procaccini,951141516,MULTICENTRUM AGE MENTE 40CPS,5,1.65,2,1,0,18,CARRELLO
Farmacia Procaccini,970384943,COLONLIFE 10CPR+10CPS,4,1.32,3,0,8.00,22,SPINGI_vende_rete15g
Farmacia Procaccini,900398355,REGULA MISC ERBE SVIZZ 80TAV,4,1.32,1,0,6.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,942793338,CAROBIN PET DIGEST 30BUSTE,4,1.32,2,0,0,0,VALUTA_taglio
Farmacia Procaccini,983656556,REGGIBRACCIO SEMPLICE PED 1,4,1.32,1,0,0,0,VALUTA_taglio
Farmacia Procaccini,942411669,NOVOMIT TRAVEL 12GOMME,4,1.32,1,3,0,0,VALUTA_taglio
Farmacia Procaccini,974059596,LINES CLAS RETT S/BARRI 30PZ,4,1.32,6,0,0,0,VALUTA_taglio
Farmacia Procaccini,983533718,SPIRIAL DEODORANTE CREMA 50ML,4,1.32,5,9,0,35,CARRELLO
Farmacia Procaccini,981491487,SYSTANE IDRATAZIONE S/CONS10ML,4,1.32,1,1,10.00,36,SPINGI_vende_rete15g
Farmacia Procaccini,910923667,IDEAL SOLEIL BALSAMO SCOTATTUR,4,1.32,1,1,0,19,CARRELLO
Farmacia Procaccini,989893209,NUXE SUN OLIO SOL DOR50 150ML,4,1.32,4,9,0,16,CARRELLO
Farmacia Procaccini,951142393,PIC AQUABLOC FIX ROC CM10X2M,4,1.32,3,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,983197120,TDV TRATTAMENTO CORPO 400ML 22,4,1.32,11,3,2.00,66,SPINGI_vende_rete15g
Farmacia Procaccini,980370326,DERMOVITAMINA CICATRICI GEL,4,1.32,5,0,0,34,CARRELLO
Farmacia Procaccini,952113975,BUTIRETARD NMX 20CPR,4,1.32,2,3,7.00,18,SPINGI_vende_rete15g
Farmacia Procaccini,931577276,AVENE SOL CR SOL SCHERMO 50+,4,1.32,10,1,0,14,CARRELLO
Farmacia Procaccini,952099556,EUPHIDRA FONDOTINTA VELL NAT,4,1.32,99,3,0,0,VALUTA_taglio
Farmacia Procaccini,990377400,FORTEND MAX 20BUST,4,1.32,6,0,18.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,937030892,NOVA PROST 30CPS SOFTGEL,4,1.32,99,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,931525113,RILASTIL LIPOREDUCER CREMA 200,4,1.32,1,0,0,48,CARRELLO
Farmacia Procaccini,970778522,ANAPHASE+ SHAMPOO 200ML DUCRAY,4,1.32,3,5,2.00,37,SPINGI_vende_rete15g
Farmacia Procaccini,982471839,MULTICENTRUM DIFESE IMM 28BUST,4,1.32,1,3,1.00,4,SPINGI_vende_rete15g
Farmacia Procaccini,950915470,"FIDEK 40CPR 1,5G DRN",4,1.32,1,0,6.00,302,SPINGI_vende_rete15g
Farmacia Procaccini,931340804,PHYSIOMER CSR SPRAY IPER 135ML,4,1.32,3,7,2.00,19,SPINGI_vende_rete15g
Farmacia Procaccini,983039936,AVENE SOL CREMA SPF50+ S/PROF,4,1.32,7,3,2.00,75,SPINGI_vende_rete15g
Farmacia Procaccini,975433107,AFTER BITE GEL EXTRA 20ML,4,1.32,4,6,0,0,VALUTA_taglio
Farmacia Procaccini,951090315,COSEQUIN ADVANCED CANE 120CPR,4,1.32,4,0,6.00,48,SPINGI_vende_rete15g
Farmacia Procaccini,951270115,UNGHIA SANA 10ML,4,1.32,6,0,0,0,VALUTA_taglio
Farmacia Procaccini,989367154,VITAMINDERMINA POLVERE 100G,4,1.32,99,1,39.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,907059240,RILASTIL CORPO TRAT SPEC RASSO,4,1.32,3,0,0,85,CARRELLO
Farmacia Procaccini,973653189,VASOX FORTE 20BUST,3,0.99,3,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,903947606,IDEAL SOLEIL STICK SPF50+ 9G,3,0.99,4,8,3.00,4,SPINGI_vende_rete15g
Farmacia Procaccini,935543470,PEDIAPAX POLVERE 400G,3,0.99,4,0,21.00,37,SPINGI_vende_rete15g
Farmacia Procaccini,903923769,CER FIXOMULL TRANSPARENT10X200,3,0.99,2,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,979806611,ASSENZIO ESTRATTO INTEGR 200ML,3,0.99,6,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,935669489,VIDERMINA PREBIOTIC OVULI 10PZ,3,0.99,3,3,1.00,19,SPINGI_vende_rete15g
Farmacia Procaccini,983583701,ASSENZIO PROFUMO 100ML,3,0.99,15,1,0,15,CARRELLO
Farmacia Procaccini,903570063,SERENITY PANN SAG CLAS EX 30PZ,3,0.99,1,0,6.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,983542010,BIOTINA ANALCOOLICO 200ML,3,0.99,3,0,0,0,VALUTA_taglio
Farmacia Procaccini,951059031,VIDERMINA DELIGYN 500ML NF SP,3,0.99,1,22,0,3,CARRELLO
Farmacia Procaccini,988027847,XERIAL GOMMAGE CORPS 100G,3,0.99,1,2,0,-4,VALUTA_taglio
Farmacia Procaccini,934027499,KRILL OMEGA PET RECOVERY120PRL,3,0.99,8,0,1.00,16,SPINGI_vende_rete15g
Farmacia Procaccini,987859511,CICABIO CREME+ SPF50 40ML,3,0.99,2,1,0,14,CARRELLO
Farmacia Procaccini,987838810,STEPPER DIG ORTOP POSTOP AV S,3,0.99,2,0,1.00,0,SPINGI_vende_rete15g
Farmacia Procaccini,938102555,TRIUM MONODOSE GTT OCUL 15FL,3,0.99,2,0,0,0,VALUTA_taglio
Farmacia Procaccini,950276713,GIBAUD ORTHO CORS LOMB ACT V 2,3,0.99,4,0,0,0,VALUTA_taglio
Farmacia Procaccini,983373996,PHOTODERM SPOT AGE 40ML,3,0.99,1,6,0,2,CARRELLO
Farmacia Procaccini,971272556,BARIEDERM CICA-LEVRES 15ML,3,0.99,99,1,4.00,45,SPINGI_vende_rete15g
